Battery_ID,筛选分类,split,ordinal,SOH,capacity_SOH,SOC10_R0,SOC50_R0,SOC90_R0,SOC10_R1,SOC50_R1,SOC90_R1,SOC10_R2,SOC50_R2,SOC90_R2
65,A完整,train,10,85.9,85.9,21.08850558962773,19.078458810888296,25.314677938743394,16.144541769471225,9.774714508545172,12.181571347885614,9.884589966337046,4.215101185062991,4.1217022090048285
65,A完整,train,11,85.0,85.0,21.358614012006747,19.64495219854053,26.09137493442503,16.217743098635147,9.514025473618632,12.29466266678348,9.873362004090623,4.259370460375434,4.177031122773553
65,A完整,train,12,84.6,84.6,21.886611433192616,19.953713922268964,26.797327805620867,16.12885355915182,9.535778397008796,12.41132166521256,9.858399913512837,4.242258832071733,4.218882155774515
65,A完整,train,13,83.7,83.7,22.288251740682796,20.08698139048241,27.87208167030279,16.17912912251353,10.237049563177523,12.395287593617994,9.871940369637716,4.290941129590099,4.282421899316331
65,A完整,train,14,82.8,82.8,22.51709260593976,20.152823985690027,28.441178375740996,16.235068312845378,10.40093547531799,13.066597933269874,9.771762178810036,4.33488030544767,4.317841630107347
65,A完整,train,15,82.0,82.0,22.78797974033042,20.849155369644805,29.099226704706364,16.284696567501534,9.871041002686168,13.39490850927689,9.737040715596372,4.377580960795862,4.376218336835294
65,A完整,train,16,81.2,81.2,23.203791844465556,21.14643178158073,28.562361442748898,16.33076573130117,10.071250949880376,14.996097531789292,9.690132431969571,4.357180814021942,4.524057182923851
65,A完整,train,17,80.5,80.5,23.725810092881595,21.75502992532664,30.7940273047969,16.287347949769675,10.179491103542714,13.794080556719326,9.681530730172557,4.421327892854723,4.540222002021119
65,A完整,train,18,79.7,79.7,23.969701008529178,21.91335064559747,30.716763540161267,16.423869798989877,10.203285221454458,15.03472195240801,9.673338139648095,4.396325682706398,4.569569108507418
65,A完整,train,19,79.1,79.1,24.288282653631875,22.27241071208431,29.864449373386485,16.54750041646659,10.554074728833546,16.826307812274244,9.725453179491888,4.467542460859675,4.703604272237278
65,A完整,train,20,78.3,78.3,24.881296840762467,22.74538129294036,31.869940945051223,16.51544967846184,10.23256858442172,16.16485484950637,9.619434125999604,4.482214247235112,4.713040178761993
65,A完整,train,21,77.7,77.7,23.432067469678316,21.722515478062373,32.49084042910415,15.727609908987688,9.889542066679969,13.163386998978787,9.20941735788024,4.387767572661794,4.540350274230287
65,A完整,train,22,77.0,77.0,25.85777338585805,23.49208841335121,34.16049747293397,16.43967415669592,10.552573231031207,16.242169149190726,9.641606073155707,4.480397567972701,4.901384131120283
65,A完整,train,23,76.4,76.4,26.214015267037418,23.793517759506976,34.53658863573797,16.669507488338887,10.556294308306406,17.035210640916723,9.57204357531111,4.599871423861764,4.940675726729692
65,A完整,train,24,75.8,75.8,25.823591055448546,24.2899297060778,33.62004397318175,17.616430540375244,10.619767482667491,19.13718404436128,9.541355663018388,4.590681740459672,5.023282385988814
65,A完整,train,25,75.2,75.2,27.239604588338224,24.51086531136165,35.63156284113402,16.562674974641382,10.763951655901456,18.107554598199886,9.491352055671092,4.632003539924365,5.098238276125957
65,A完整,train,26,74.6,74.6,27.247171406489457,24.911569489160133,37.670608556009014,17.174195946019726,10.829267906050054,17.34441545545099,9.501374904815886,4.670558247913008,5.183203712350062
65,A完整,train,27,74.1,74.1,24.941108983103938,25.35783377606541,36.46524084590902,20.046967322319787,10.833412113430942,19.683892217697945,10.020858160160287,4.69118471862414,5.241491332129526
65,A完整,train,28,73.6,73.6,28.619811193420073,25.511312752954773,34.11668093332571,16.67151188810636,10.995118726595804,24.561550890675413,9.425870315419449,4.621849601261011,5.457405444011868
66,A完整,val,1,95.8,95.8,18.806044952975668,16.787699553956585,19.719184830262527,16.286390706162233,9.125192849205266,10.743915182200482,10.433153885201788,4.0807838281431215,3.7463960217521324
66,A完整,val,2,95.2,95.2,18.84492006966365,16.90261812928649,20.03859865341832,16.89233073788938,9.36719089563008,10.92737977103074,10.545427666964667,4.075527355540308,3.730256222942046
66,A完整,val,3,94.1,94.1,18.759108708674034,16.816209222692088,20.380917109475618,17.181311631558184,9.560777143566364,11.024410488959614,10.544957835301915,4.078543896798043,3.7307864851334296
66,A完整,val,4,92.7,92.7,19.231561939887005,17.099795753244173,20.461978122310228,16.543640183111883,9.446305334234326,12.00159295756352,10.31549414140807,4.115359191619566,3.8642264756611544
66,A完整,val,5,91.4,91.4,19.463273004308554,17.592023214277575,21.529712916903623,16.34790995922721,9.26916568666416,11.34583304529907,10.2366748848477,4.069020888608104,3.8837771184448417
66,A完整,val,6,90.0,90.0,19.710288222417418,17.69303947675554,22.491777767300906,16.17937868668972,9.562964083612922,11.316026301175064,10.117426051628442,4.14091558839826,3.917195884424945
66,A完整,val,7,89.1,89.1,18.600386379832493,17.088269889661305,20.864785557140543,15.97609651629624,8.858431575244355,10.425045222409217,9.886992465010689,4.077395042186006,3.593993696622003
66,A完整,val,8,87.6,87.6,20.41743560751351,18.55536398341508,23.12171726574927,16.168565924735013,9.496214726851218,12.57436977792442,9.976739699164547,4.162825935029698,4.077853569904239
66,A完整,val,9,86.6,86.6,20.247119826037252,18.82611887827519,23.926642853927643,16.771504594322167,9.598354521056976,12.759825555181886,10.015853526379539,4.287586629499129,4.073928773532228
66,A完整,val,10,85.5,85.5,20.86085230444361,19.246247967731765,25.285277494907454,16.348291571564218,9.768426313761742,12.370192594653215,9.902048115906986,4.246314562907687,4.1127906162415835
66,A完整,val,11,84.5,84.5,21.468014887330924,19.53345129892521,26.241095611019382,16.164282587861557,9.752300938972713,12.45680572270973,9.832200207866215,4.300906399340033,4.203714056523266
66,A完整,val,12,84.0,84.0,21.962951588996642,19.55571560232592,26.70646301937147,16.19730940610256,10.07556846835909,12.893579804367832,9.862304511527256,4.316410242096291,4.261542105112818
66,A完整,val,13,83.0,83.0,22.29489071208213,20.1277798862549,28.284622857490433,16.354644394514967,10.159840380357403,12.636445924588534,9.847286292235195,4.326014589937869,4.326051449654998
66,A完整,val,14,82.0,82.0,22.246219116226605,20.584232039967603,28.473368085361628,16.640012893350672,10.096631088289511,13.62581490921955,9.740552711356859,4.377151970149866,4.410898634511322
66,A完整,val,15,81.2,81.2,22.601128521652186,21.156074472150102,29.60289288544096,16.747628908850928,9.978884288517872,13.580138271744856,9.742748656790297,4.393336086612378,4.497868514651695
66,A完整,val,16,80.4,80.4,23.393696030710466,21.56072207722628,30.88200675306073,16.39825434317027,10.249490273253311,13.408205250723228,9.692718335846566,4.446479361050824,4.535724928829886
66,A完整,val,17,79.6,79.6,24.13805044165092,21.71417613537664,29.7839335725753,16.17900294934432,10.366274281762507,15.805887567202994,9.693320255235736,4.453372981130153,4.606046529683352
66,A完整,val,18,78.9,78.9,24.27640277850929,22.32849589327842,32.09698546362754,16.45800207827471,10.15581620300966,14.532664701741162,9.633162030567036,4.525994498484155,4.684804075361114
66,A完整,val,19,78.2,78.2,24.591525038750213,22.766569772460088,31.130840881604335,16.564138341860986,10.448615520683882,16.608169562204758,9.653582808096019,4.5509970105873165,4.757932647909843
66,A完整,val,20,77.5,77.5,25.220605307349288,23.00972567897881,32.24478065367215,16.437935419459418,10.430671905033154,16.669164548872192,9.587753013690257,4.528026053765441,4.831048740708013
66,A完整,val,21,77.0,77.0,23.843587399431648,21.87130155283429,32.058106453079034,15.658888213338297,10.332039418246518,14.979575704996002,9.207188324410694,4.457608518679518,4.625768458077266
66,A完整,val,22,76.4,76.4,25.46374770745743,23.62475537822074,33.6203638193018,17.086536781191292,10.92321487269009,17.690602039041494,9.502051719248954,4.59501322081244,4.94689675150023
66,A完整,val,23,75.8,75.8,26.65262067249017,24.19290185420637,34.23287144889818,16.36897972529961,10.765724017164867,18.235774467961896,9.471271504935729,4.66979213430755,5.0026348584459654
66,A完整,val,24,75.2,75.2,26.93125908110533,24.54663503155493,34.50035858735663,16.440191857636513,10.621341324005352,19.095315649447343,9.367273801665018,4.614035168649902,5.100217964366216
66,A完整,val,25,74.7,74.7,27.65901312554866,25.10613858118141,35.603557409241155,15.528221227682675,10.406868865547208,19.02439375414321,9.975618016909486,4.671767586495873,5.16842265421014
66,A完整,val,26,74.1,74.1,27.963798445415996,25.396830920702232,38.98724723173475,16.378928300193028,10.553326770949695,16.927088518461318,9.346982907065307,4.6983341459261165,5.19357771687156
66,A完整,val,27,73.6,73.6,27.47695297000189,25.009194289967084,35.62879834385515,17.245926624343443,11.438776132321422,21.27481294378218,9.909479510265738,4.484927187665584,5.291593395332858
66,A完整,val,28,73.1,73.1,28.630409448964897,25.753258234140624,35.52809665507153,16.742080345573804,11.13768869751404,22.528257751508797,9.321702661557126,4.6689829777352285,5.341146939434896
67,A完整,val,1,96.0,96.0,18.77914052369145,16.93590768101606,20.181503595099993,16.395845819270516,9.21123758122303,10.482033145115405,10.457642149377865,4.09935668693788,3.735348546735266
67,A完整,val,2,94.0,94.0,19.46727748204976,17.4300185321275,21.81705450096453,16.28862874217259,9.056715137964373,10.589453032301261,10.504652586242507,4.029676421825521,3.800925576369421
67,A完整,val,3,92.4,92.4,19.631096050493063,17.80457693069099,23.270775932975027,16.612642013398485,9.118539295519549,10.793450660788421,10.502211673184693,4.025220703757566,3.9113571842616657
67,A完整,val,4,91.2,91.2,20.163513650246394,18.02073458036941,24.00874049234489,16.469172054364268,9.114781872528614,11.480063161211614,10.505617435114411,4.142018880765336,4.0042090476182235
67,A完整,val,5,90.1,90.1,20.47436553380778,18.391797734666994,25.37330152203401,16.659724975026073,9.074686614964625,11.498096078826578,10.524825383624972,4.180105380832553,4.076943920610788
67,A完整,val,6,89.3,89.3,20.96217633332157,18.77351056895166,27.028343261942325,16.541658416128815,9.196152483396617,11.318346617409919,10.456417921138275,4.16558372150309,4.133034837926899
67,A完整,val,7,88.4,88.4,21.45705754038433,19.561332775492986,25.856545635327166,16.474080964565424,9.410775538970777,11.59845548442552,10.388384227352246,4.177577840564925,4.047043352382974
67,A完整,val,8,87.7,87.7,21.293952542311306,19.512477992157898,28.74085184217341,16.87760894821711,9.179484000168102,12.207604011686051,10.500634048746306,4.186159544475612,4.277450131705447
67,A完整,val,9,87.1,87.1,21.815576234648084,19.715875297335696,27.898244983683,16.630059843796573,9.14306854143113,14.047280787581826,10.469184283123326,4.235319253242317,4.33158967132426
67,A完整,val,10,86.5,86.5,22.154379560351536,20.00187410186739,30.22215708425466,16.63797612415241,9.214216118520302,12.88818157903237,10.483626636107795,4.1686329696434266,4.420099642879441
67,A完整,val,11,86.0,86.0,22.45623625534658,20.37098235002696,30.89028757794645,16.807808207505794,9.212680471043372,13.657352369302883,10.470849869337421,4.230793137306808,4.490692942095746
67,A完整,val,12,85.5,85.5,22.80873616761047,20.51646177142052,30.418085950736632,16.68947828894411,9.432422894576014,15.282427476885175,10.456726325162297,4.230850786940091,4.581746933836856
67,A完整,val,13,85.1,85.1,23.106901856523585,20.89517233551772,30.746843262202802,16.930201904024756,9.471286493061172,15.081917485621918,10.446111350781901,4.261744772192915,4.534605059913442
67,A完整,val,14,84.6,84.6,23.00581421084769,21.066693291761226,33.82005301550549,17.43684039712881,9.412479084946666,13.572417807267712,10.485727970185682,4.315939685473742,4.638718598590684
67,A完整,val,15,84.1,84.1,23.418851197798965,21.312724415363945,34.335343933690226,16.94439256694245,9.515936320977533,14.018633483440755,10.375810248271263,4.297328874198425,4.685445585520743
67,A完整,val,16,83.7,83.7,24.00276701965639,21.68836074531493,34.26801663878652,16.855218712826087,9.787056266047696,15.452585826081592,10.465520687877543,4.255455533581233,4.762996978232306
67,A完整,val,17,83.3,83.3,24.110469628187897,21.802819897760887,33.76571536074828,16.930735381378764,9.54937233510915,16.6900373499735,10.374628212592892,4.256933085046363,4.77411532112373
67,A完整,val,18,82.9,82.9,23.96723539227323,22.10066639809824,34.75023944805267,17.327706744695057,9.7483305525052,16.657241685935446,10.40715146814247,4.371712817429499,4.865174252515844
67,A完整,val,19,82.4,82.4,24.97399171702406,22.49555880499298,28.565571751217917,16.826905076712585,9.7078587000267,23.947167886911636,10.438880711885783,4.350238893562834,4.9004421113992835
67,A完整,val,20,82.1,82.1,24.96016730805365,22.465355959024613,34.57554101497711,16.989683304022677,9.657963431384722,19.12239450096071,10.414219860836571,4.373209540232042,5.695351015328323
67,A完整,val,21,81.8,81.8,24.795088924080954,22.920773174010897,31.232539597909813,17.537928858081102,9.839872833125964,23.412847143837922,10.407081721174695,4.395606318404716,5.017077991383852
67,A完整,val,22,81.5,81.5,25.503191675170193,23.201550047591404,33.83182175312241,17.063343293268993,9.671041921018306,21.63471395625868,10.379524163294708,4.397101308570579,5.040241885795112
67,A完整,val,23,81.2,81.2,25.805037495060752,23.39178835761103,35.288724804776265,17.149214077200348,9.824231302379458,21.10238317560274,10.354190615227491,4.39862110600888,5.088694366605459
67,A完整,val,24,80.9,80.9,26.18273750601218,23.62783522208085,38.26534077003993,17.045119891803353,10.029406458909346,18.967791193035957,9.880491515988204,4.424346281169333,5.176437847024911
67,A完整,val,25,80.5,80.5,26.136966599344262,23.99566401935139,31.501561287922172,17.25673669376073,9.807626718977204,26.471431242284776,10.378809225947462,4.456141618292636,5.180669186416788
67,A完整,val,26,80.2,80.2,26.24618831340856,24.48134505833129,48.706549840188565,17.355497650941288,9.439934411270528,13.30930633558168,10.87326247913923,4.619925203747225,
67,A完整,val,27,79.5,79.5,27.455670670474376,24.46703122361076,29.716692931594658,17.146368800835234,10.565412180761534,31.31713913878027,10.37940553564044,4.523430961886913,5.382320248297077
68,A完整,train,1,95.9,95.9,18.776415490954456,16.848103235396376,20.100759436150305,16.490413925920542,9.091456863360412,10.424270067817845,10.437493023042855,4.063905024400668,3.708094771022878
68,A完整,train,2,95.7,95.7,19.278728925713935,16.698402240565635,20.30166998830945,16.423871512188185,9.470771423110536,10.588889996060807,10.554116018073923,4.033483261494074,3.7407793229733697
68,A完整,train,3,94.4,94.4,19.051639484137038,16.89867638556773,20.28471431631897,16.681582750344987,9.390257541338348,11.202564585115013,10.49163279035994,4.038461416166085,3.754820809029561
68,A完整,train,4,92.7,92.7,19.0378913773076,17.18485177332999,20.978940935787985,16.442772201939842,9.12898240237486,11.078795886294625,10.219089031515836,4.078322319126928,3.8152979910573253
68,A完整,train,5,90.0,90.0,19.87749960391588,17.866964896650043,22.60411647084428,16.059871550639553,9.380621484360258,11.210353553013753,10.028409048525647,4.074621212570541,3.917588176300553
68,A完整,train,6,89.0,89.0,19.084181690503534,17.33178778477675,21.096195733668395,15.611497696602218,8.959851154331487,10.3379222114181,9.811877891216174,4.0552521657886285,3.6234764211673722
68,A完整,train,7,87.6,87.6,20.26946858307916,18.45237796836464,24.143214850702606,16.169389985349824,9.588588759715892,11.488564680752592,9.893223277151158,4.168363724561676,4.047048083248964
68,A完整,train,8,86.7,86.7,20.849602421543906,18.862611486040382,24.876354724133424,16.081994676282125,9.508935081818354,11.627386546078124,9.921916993466478,4.155438958485108,4.061947257062915
68,A完整,train,9,85.6,85.6,20.61150395969544,19.072326888598305,25.324169146685303,16.414122482423835,9.834352104616585,12.177314969928583,9.816402760321626,4.241022395017901,4.112624791633935
68,A完整,train,10,84.6,84.6,21.51713518294862,19.41636832517864,26.02672440941702,16.009137863825277,10.00980435043048,12.516729344250386,9.762394856908747,4.246905460249327,4.136489279590563
68,A完整,train,11,84.2,84.2,21.30322311181661,19.95762342802067,25.98749972405946,16.629967128939025,9.613494410387332,13.51080684729272,9.868416384211397,4.308145292340942,4.262771971676582
68,A完整,train,12,83.3,83.3,22.36139613930589,20.425564614057933,27.866488953562705,16.06219132705859,9.775880231092373,12.790174159421394,9.79134256086853,4.287042622525994,4.308964225183155
68,A完整,train,13,82.3,82.3,22.363970992261958,20.594518058555742,28.13878729403757,16.4099648056528,9.98265059234052,13.747909284145447,9.69075794587149,4.380770588991282,4.36407495417599
68,A完整,train,14,81.5,81.5,22.905457397986854,21.1613072024346,29.741428395148958,16.253287406482805,9.824568105429872,13.181191606992064,9.693120400043913,4.304573694900615,4.423075079917423
68,A完整,train,15,80.6,80.6,23.469962727138448,21.628152899437065,29.768968037196792,16.152344187348397,10.182251945416333,14.391078410570692,9.62533443172181,4.394109211391363,4.460175357433124
68,A完整,train,16,79.8,79.8,24.05173432069699,21.80362897743689,31.3206972146148,16.19172144767476,10.28070534398229,14.170456533386062,9.732382926350603,4.561208607481916,4.57514229916519
68,A完整,train,17,79.0,79.0,24.096442715824946,22.08525808537528,31.57563642197824,16.528866861907023,10.370499065175052,15.110321501285355,9.638254407189542,4.503582807028943,4.634086418885446
68,A完整,train,18,78.3,78.3,24.90855692670847,22.66488528413719,30.723133494526145,16.341782229812956,10.749700148794108,17.26697444958951,9.597582488642754,4.514596582060062,4.737224869648209
68,A完整,train,19,77.5,77.5,25.19174831356373,23.03154649341003,31.74542977140124,16.59919163599978,10.772524672122165,17.47476228174674,9.596955869159856,4.542896930739032,4.7901179196321095
68,A完整,train,20,76.8,76.8,24.199879231722758,22.60514855901,32.38691542580278,15.792087647951195,9.817189887740698,15.230066166704542,9.277140555976104,4.464926415314014,4.668309818371873
68,A完整,train,21,76.1,76.1,26.193046487114913,24.131775867446333,34.19995272887262,16.40421109235261,10.469898683514618,17.502506208445407,9.480362329609143,4.59607732919104,4.950508338611527
68,A完整,train,22,75.4,75.4,26.475620672078396,24.530631558296875,36.86591404144406,16.798205170295063,10.48438658569551,16.184413786021558,9.464238829053354,4.626188026585599,5.009786700339289
68,A完整,train,23,74.7,74.7,27.213308272452537,24.978340875292133,36.965779641450155,16.460892126477138,10.566938227476047,17.41897353451653,9.469058290010494,4.681828071045079,5.0984907714103525
68,A完整,train,24,74.1,74.1,27.139970403583238,25.362456850418344,32.103829829164795,17.0964679509137,10.617040903936331,23.334774600585376,9.391769241125232,4.661268646188245,5.177700345814988
68,A完整,train,25,73.5,73.5,27.489739990120604,25.912693440774365,38.890277679286584,17.291680520587335,10.77571450647001,17.94776445928789,9.420513380276448,4.622087044257206,5.2818880700034665
68,A完整,train,26,72.9,72.9,28.65239560776771,26.305284458347018,38.45425791034134,16.19743808559808,10.8405700361556,19.56395813069374,9.91914230584509,4.746306398325552,5.36437583258394
68,A完整,train,27,72.3,72.3,29.233115096546868,26.749650666772105,35.96351535767446,16.693879575606907,10.808108612384816,23.384701942606668,9.374648077560906,4.737980822550711,5.446534210435915
69,A完整,train,1,95.7,95.7,19.16232139970008,17.05889226417771,20.103768311420154,16.280789232324793,9.142556258849607,10.634421457977655,10.47163434673947,4.0703997742705145,3.7584519299669554
69,A完整,train,2,95.5,95.5,19.3175259275312,17.107457705348658,19.927017637696792,16.730237844072185,9.305005520216344,11.25198250937507,10.59975536995655,4.084780884690817,3.799255311633675
69,A完整,train,3,94.2,94.2,19.409691845353144,17.148391161550034,20.601345757355546,16.629490385185605,9.36930906776818,11.057988633750863,10.472171360640301,4.127029154014746,3.814111127355125
69,A完整,train,4,92.6,92.6,19.471832223770313,17.3140640974596,21.354319111573936,16.48509547279894,9.634545717535412,11.002595005681643,10.33507416908309,4.143133775706642,3.8638154007700485
69,A完整,train,5,91.3,91.3,19.41423403310238,17.504011437564436,21.632727339669568,16.638750680704916,9.569341023522144,11.441324193240678,10.223535398894825,4.1433931620479365,3.89959982549595
69,A完整,train,6,90.0,90.0,19.96007618696322,17.86656921130885,22.316513055331782,16.17654571865883,9.650576334277398,11.660912006526983,10.136013935557447,4.159116175907685,3.9200545974718493
69,A完整,train,7,89.1,89.1,18.9290858025234,17.3242672663647,20.58305087009728,15.673151430821488,8.85494007926917,10.621827060007249,9.840548026840068,4.079000654383429,3.591254052121479
69,A完整,train,8,87.8,87.8,20.58659497008794,18.701221356897868,23.98819759326718,16.10459445520686,9.409153359423078,11.696251176740738,9.968591767035027,4.187588405568557,4.022206447455309
69,A完整,train,9,86.8,86.8,20.813289420659537,19.06381755865324,24.5877749679277,16.26292710600658,9.534826237087817,11.924475523893172,9.973236112657634,4.226575273441817,4.084662178138007
69,A完整,train,10,85.8,85.8,20.970164766994962,19.27983640728773,25.468543174856542,16.375096395285777,9.606732484862896,12.09491829508211,9.926929778393442,4.238384235019634,4.136388829641659
69,A完整,train,11,84.9,84.9,21.524275539819165,19.39550329192699,25.68753378310154,16.187480455636724,9.896108341433573,12.737671682650772,9.850353276796149,4.220139202556247,4.195023565056962
69,A完整,train,12,84.5,84.5,21.935599077183944,19.840431261342232,26.27773971710156,16.221022564576216,9.785437790828414,12.949218493432621,9.923596738208822,4.233144912857308,4.2365586210431285
69,A完整,train,13,83.7,83.7,22.350387552029225,20.151184455560426,27.746614969704297,16.313351126706166,9.800203348103244,12.51041638320498,9.917212279546678,4.307777585985942,4.293026060432168
69,A完整,train,14,82.8,82.8,22.73135114487701,20.60225903533208,27.79937380909173,16.180026037690688,10.077952696467625,13.830873414156297,9.798839983690229,4.327580199535368,4.404780359925693
69,A完整,train,15,82.0,82.0,23.091713550245505,21.05724674548765,28.969649190245224,16.221520106313974,10.090764965299003,13.48037717514529,9.734890506537855,4.388797853328356,4.460971539592494
69,A完整,train,16,81.2,81.2,22.944855052988093,21.38169340008782,29.76081217064175,16.735750762805523,10.17809550333474,13.956750758390381,9.744821894210542,4.37047769578626,4.501648446518112
69,A完整,train,17,80.6,80.6,23.935750932315955,21.3182492823752,29.767543073855077,16.234203253828873,10.385134319447028,14.839720568118093,9.705408122785379,4.463130421470757,4.577976836080573
69,A完整,train,18,79.9,79.9,24.085662104356317,21.924730495738245,30.661500577560034,16.489305254464455,10.158756995005298,14.989696854807509,9.68857124129641,4.443078574972809,4.635356317051379
69,A完整,train,19,79.3,79.3,24.588763126655067,22.022733185067352,31.644816230165198,16.4418506984559,10.421086410018216,14.868721578316059,9.68669081048036,4.4543823354202745,4.708481979081014
69,A完整,train,20,78.6,78.6,25.036219107927874,22.684739263690147,32.18875680981182,16.354983551448047,10.331515018794896,15.53107710073633,9.619694042298754,4.591804934519425,4.766943680142386
69,A完整,train,21,78.0,78.0,23.2664467888094,21.46492049096256,27.27070396492679,15.712377367784356,9.72600610266432,17.74932566627995,9.25713270501154,4.384881617165784,4.514903071567534
69,A完整,train,22,77.4,77.4,25.861219979688123,23.32826177423722,35.03798675284569,16.48404308197399,10.61892053320939,14.908414671941017,9.632909945653854,4.494588964384024,4.847721127702598
69,A完整,train,23,76.9,76.9,26.264316010461332,23.625359401649085,33.23450561641666,16.579314548909878,10.675188143533187,17.66589253382864,9.680004167767748,4.597013950702874,4.938333978051591
69,A完整,train,24,76.4,76.4,26.895478461009144,24.15681093470875,34.99910177095049,16.51261593317502,10.781417463691344,17.267732506387954,9.644176033272792,4.627084634626008,5.029679196606941
69,A完整,train,25,75.9,75.9,27.329810762297313,24.82462077705477,34.55618555762091,16.502678689075864,10.189821810542174,18.478719776301674,9.569065788231233,4.669806713347061,5.083633628485879
69,A完整,train,26,75.4,75.4,27.60658081020823,24.76387217222793,34.75404837593333,16.634373591705764,10.634314667847416,19.574565589904736,9.54345404402613,4.657559998813065,5.191020782010041
69,A完整,train,27,74.9,74.9,28.24053538982474,24.56338820371746,42.48824797215728,18.077772869429722,11.555488938187263,13.579047590874746,10.747825611226087,4.831610189899214,5.885710418121609
69,A完整,train,28,74.4,74.4,28.125514076302224,25.63239453287309,33.26727599589276,16.897876365901197,10.887407500646242,23.164536892596686,9.464037273732657,4.669587889013921,5.31908555784956
70,A完整,train,1,96.2,96.2,18.885791804780748,16.83124307653429,19.493132372408056,16.23019049468534,9.07779418602204,10.736008432603409,10.440231888562193,4.018676198163665,3.716866709722943
70,A完整,train,2,95.9,95.9,19.112015787036082,16.797248887949028,19.965087221227556,16.58490852013591,9.27212255398953,10.646688263574397,10.52726663969841,4.069777685960285,3.736483252699509
70,A完整,train,3,94.4,94.4,18.885695477864445,16.93001626646596,20.352835967981292,16.83649753956457,9.284978887812157,10.926155659394961,10.387155552555265,4.078271749166862,3.8000387937987057
70,A完整,train,4,92.7,92.7,19.22770581608257,17.154933415109383,21.17749260100289,16.46478876359525,9.471045416083086,10.97878800689119,10.216932981569279,4.1347057385125865,3.8427647997142103
70,A完整,train,5,91.3,91.3,19.89576040377471,17.629593141096336,21.8378687312606,15.959672379520715,9.39848466393382,11.109643502785385,10.13671946008676,4.08090050224871,3.914132106293048
70,A完整,train,6,89.8,89.8,19.89692888592687,17.854603365652604,22.406126763976474,16.163732380928668,9.62966392715793,11.522269016144957,10.024286563846783,4.169959430603169,3.930601447228433
70,A完整,train,7,88.5,88.5,20.71983917465837,18.41591163728344,22.227185831039648,16.088052025270848,10.056422190460292,11.477977055105338,9.945812097348036,4.197753376608916,3.848440290279136
70,A完整,train,8,87.2,87.2,20.667530231957105,18.59222931417736,23.24765435197991,15.98542065595164,10.50640485904194,12.66203392160271,9.89667882370223,4.218746256762506,4.071914113325522
70,A完整,train,9,86.0,86.0,20.982365957722457,19.151123134383525,24.929828984741295,16.1757007302554,9.634593667216825,11.979409510105071,9.873447037462288,4.2488442637577295,4.143297826404796
70,A完整,train,10,84.7,84.7,21.28712172522077,19.39918456668531,26.094017753157637,16.17434369574904,9.932616832785758,12.11212331290555,9.795603306394222,4.235839157279226,4.205574537751944
70,A完整,train,11,83.5,83.5,22.027557097384218,20.131628096291,26.258073214867693,16.017709693855018,9.972005970410288,13.474509654556442,9.759923695639706,4.32991197534879,4.327725017126527
70,A完整,train,12,82.3,82.3,22.613316345166147,20.11501708080866,28.02919282453848,15.956294088270173,10.406177870954794,12.916646254159776,9.748820026104928,4.368520679631096,4.350009397426986
70,A完整,train,13,81.4,81.4,22.851320350259968,20.91395846661169,27.968752769027002,16.162088018023688,10.066700532012623,13.828577190541559,9.676123366153984,4.380361209750432,4.4229669306019606
70,A完整,train,14,80.3,80.3,23.25258415648774,21.298652319919203,30.488098536443296,16.167285173757847,10.230086569112292,13.028017675460692,9.555723699826288,4.393242117522428,4.482238763836872
70,A完整,train,15,78.8,78.8,23.39465814377068,21.660261161197795,30.612005236956737,16.810011451554402,10.710184840518698,14.753905595279363,9.550347011703659,4.467105817388087,4.641443038406949
70,A完整,train,16,77.7,77.7,24.371564047633107,22.694183424295847,31.159192972705863,16.14669460869426,10.286450114656953,15.457223869295817,9.380358005824606,4.517280789299069,4.646967771709223
70,A完整,train,17,76.8,76.8,25.021994661528495,22.96216866495772,31.61046768318426,16.06418864830243,10.593851639064203,16.497284405984995,9.317243345137234,4.521497062624752,4.732602936180896
70,A完整,train,18,75.9,75.9,25.469353105966476,23.53228586962646,33.51908301965872,16.114274811593646,10.656379793891707,16.200689444284343,9.252550658227104,4.618185785736882,4.88322556193822
70,A完整,train,19,75.2,75.2,26.038858102625575,23.936035953969213,33.9340425052095,15.90043153936183,10.594508539862758,16.897376158763663,9.223329445523532,4.597867252756446,4.90055562572762
70,A完整,train,20,74.4,74.4,24.661379254733454,23.27078808179504,33.86586920453965,15.60348434447303,10.13810991138495,15.7506463577805,8.795804766931234,4.520986255028121,4.780890322781311
70,A完整,train,21,73.8,73.8,26.782673493767483,24.81540236569116,37.558942776812245,16.009179515266858,10.490654148530709,15.652555400239837,9.049251151143391,4.6113616921249765,5.0454470455968226
70,A完整,train,22,73.2,73.2,27.363413883916095,25.214548779438168,37.2368605053113,15.867236772914907,10.541578536574056,17.130076333086674,8.938414190275385,4.645607399885031,5.145355816101913
70,A完整,train,23,72.6,72.6,27.672375362565166,25.516405151910188,35.14330682478055,15.96996188481202,10.943104504482898,20.499202026459407,8.937551132747267,4.604151845250253,5.234972985741587
70,A完整,train,24,72.1,72.1,27.26145516325985,26.14599343139513,37.70232168758868,16.813650521412747,10.497326751986936,18.96448801020655,8.821019022167619,4.659755460230771,5.313773326622747
70,A完整,train,25,71.6,71.6,28.15311908343,25.430973057054423,38.892899958382756,16.497016375295814,11.819713420520513,19.069419498676297,8.773400142026723,4.680007153757999,5.384209953589947
